entity_type,entity_id,langcode,bundle,title,table,column,count,old_paths,new_paths
node,577,en,article,Legal Consultant in Saudi Arabia 2026 | Motaded Services for Investors in Saudi Arabia,node__body,body_value,9,/Articles-of-Association | /Articles-of-Association-in-Saudi-Arabia | /Benefits-of-a-Branch-of-Foreign-Company-in-Saudi-Arabia | /Company-Formation-Saudi-Arabia | /business-in-saudi-arabia-for-foreigners | /foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /invest-in-saudi-arabia-company-formation | /legal-consultant-in-saudi-arabia-investor-support-2026 | /opening-bank-account-saudi-arabia-investors-guide-2026,/services/Articles-of-Association | /blog/Articles-of-Association-in-Saudi-Arabia | /blog/Benefits-of-a-Branch-of-Foreign-Company-in-Saudi-Arabia | /blog/Company-Formation-Saudi-Arabia | /blog/business-in-saudi-arabia-for-foreigners | /blog/foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /blog/invest-in-saudi-arabia-company-formation | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/opening-bank-account-saudi-arabia-investors-guide-2026
node,578,en,article,Foreign Direct Investment KSA Regulations 2026 | Motaded in Saudi Arabia,node__body,body_value,8,/Guide-to-Company-Formation-in-Saudi-Arabia | /Ministry-of-Investment-in-Saudi-Arabia | /cash-flows-in-saudi-arabia-financial-guide | /consulting-license-saudi-arabia-legal-management-consultant-guide | /foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /freedom-of-ownership-in-saudi-arabia-investors-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /setting-up-company-in-saudi-arabia,/blog/Guide-to-Company-Formation-in-Saudi-Arabia | /blog/Ministry-of-Investment-in-Saudi-Arabia | /blog/cash-flows-in-saudi-arabia-financial-guide | /blog/consulting-license-saudi-arabia-legal-management-consultant-guide | /blog/foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/setting-up-company-in-saudi-arabia
node,579,en,article,Freedom of Ownership in Saudi Arabia 2026 | 100% Foreign Ownership with Motaded,node__body,body_value,4,/consulting-license-saudi-arabia-legal-management-consultant-guide | /freedom-of-ownership-in-saudi-arabia-investors-guide | /investment-systems-in-saudi-arabia-guide | /legal-consultant-in-saudi-arabia-investor-support-2026,/blog/consulting-license-saudi-arabia-legal-management-consultant-guide | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /blog/investment-systems-in-saudi-arabia-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026
node,580,en,article,Cash Flows in Saudi Arabia 2026 | Liquidity Management with Motaded in Saudi Arabia,node__body,body_value,1,/cash-flows-in-saudi-arabia-financial-guide,/blog/cash-flows-in-saudi-arabia-financial-guide
node,581,en,article,Investment Systems in Saudi Arabia 2026 | Motaded Guide in Saudi Arabia,node__body,body_value,5,/Direct-Foreign-investments-in-Saudi-Arabia | /Ministry-of-Investment-in-Saudi-Arabia | /Subsidiary-Companies-in-Saudi-Arabia | /investment-systems-in-saudi-arabia-guide | /legal-consultant-in-saudi-arabia-investor-support-2026,/blog/Direct-Foreign-investments-in-Saudi-Arabia | /blog/Ministry-of-Investment-in-Saudi-Arabia | /blog/Subsidiary-Companies-in-Saudi-Arabia | /blog/investment-systems-in-saudi-arabia-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026
node,582,en,article,RHQ Program Requirements KSA 2026 | Saudi Arabia RHQ incentives | Motaded,node__body,body_value,5,/Guide-to-Company-Formation-in-Saudi-Arabia | /Regional-Headquarters-in-Saudi-Arabia | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /saudi-arabia-rhq-incentives-requirements-guide,/blog/Guide-to-Company-Formation-in-Saudi-Arabia | /blog/Regional-Headquarters-in-Saudi-Arabia | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/saudi-arabia-rhq-incentives-requirements-guide
node,583,en,article,Real Estate Developer License in Saudi Arabia 2026 | Motaded Saudi Arabia,node__body,body_value,14,/about-Qiwa-Platform | /balady-platform-saudi-arabia-guide | /comprehensive-development-rights-saudi-arabia-guide | /consulting-license-saudi-arabia-legal-management-consultant-guide | /facilitating-sovereign-financial-procedures-saudi-arabia-guide | /foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /insurance-brokerage-license-saudi-arabia-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /professional-staff-saudi-arabia-management-guide | /real-estate-developer-license-saudi-arabia-guide | /saudi-arabia-rhq-incentives-requirements-guide | /why-invest-saudi-arabia-concise-guide-foreign-investors,/blog/about-Qiwa-Platform | /blog/balady-platform-saudi-arabia-guide | /blog/comprehensive-development-rights-saudi-arabia-guide | /blog/consulting-license-saudi-arabia-legal-management-consultant-guide | /blog/facilitating-sovereign-financial-procedures-saudi-arabia-guide | /blog/foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /blog/insurance-brokerage-license-saudi-arabia-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/professional-staff-saudi-arabia-management-guide | /blog/real-estate-developer-license-saudi-arabia-guide | /blog/saudi-arabia-rhq-incentives-requirements-guide | /blog/why-invest-saudi-arabia-concise-guide-foreign-investors
node,584,en,article,Insurance Brokerage License in Saudi Arabia 2026 | Motaded Saudi Arabia,node__body,body_value,5,/Guide-to-Company-Formation-in-Saudi-Arabia | /foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /insurance-brokerage-license-saudi-arabia-guide | /market-entry-strategy-in-KSA | /why-invest-saudi-arabia-concise-guide-foreign-investors,/blog/Guide-to-Company-Formation-in-Saudi-Arabia | /blog/foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /blog/insurance-brokerage-license-saudi-arabia-guide | /blog/market-entry-strategy-in-KSA | /blog/why-invest-saudi-arabia-concise-guide-foreign-investors
node,585,en,article,Comprehensive Development Rights in Saudi Arabia 2026 | Motaded Saudi Arabia,node__body,body_value,2,/real-estate-developer-license-saudi-arabia-guide | /start-up-company-in-saudi-arabia,/blog/real-estate-developer-license-saudi-arabia-guide | /blog/start-up-company-in-saudi-arabia
node,586,en,article,Professional Staff in Saudi Arabia 2026 | Motaded Saudi Arabia,node__body,body_value,6,/PRO-Services-in-Saudi-Arabia-for-Foreign-Companies | /Saudization-And-Nitaqat-System | /legal-consultant-in-saudi-arabia-investor-support-2026 | /professional-staff-saudi-arabia-management-guide | /saudization | /why-invest-saudi-arabia-concise-guide-foreign-investors,/blog/PRO-Services-in-Saudi-Arabia-for-Foreign-Companies | /blog/Saudization-And-Nitaqat-System | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/professional-staff-saudi-arabia-management-guide | /blog/saudization | /blog/why-invest-saudi-arabia-concise-guide-foreign-investors
node,587,en,article,Balady Platform in Saudi Arabia 2026 | Motaded Licensing Guide Saudi Arabia,node__body,body_value,4,/Unlocking-Investment-Opportunities-in-Various-Commercial-Activities-in-Saudi-Arabia | /balady-platform-saudi-arabia-guide | /market-entry-strategy-in-KSA | /professional-licenses-saudi-arabia-guide,/blog/Unlocking-Investment-Opportunities-in-Various-Commercial-Activities-in-Saudi-Arabia | /blog/balady-platform-saudi-arabia-guide | /blog/market-entry-strategy-in-KSA | /blog/professional-licenses-saudi-arabia-guide
node,588,en,article,Professional Licenses in Saudi Arabia 2026 | Motaded Saudi Arabia,node__body,body_value,10,/Regional-Headquarters-in-Saudi-Arabia | /consulting-license-saudi-arabia-legal-management-consultant-guide | /doing-business-guide-ksa | /foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /freedom-of-ownership-in-saudi-arabia-investors-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /professional-licenses-saudi-arabia-guide | /saudi-arabia-company-incorporation | /saudi-arabia-rhq-incentives-requirements-guide,/blog/Regional-Headquarters-in-Saudi-Arabia | /blog/consulting-license-saudi-arabia-legal-management-consultant-guide | /blog/doing-business-guide-ksa | /blog/foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/professional-licenses-saudi-arabia-guide | /blog/saudi-arabia-company-incorporation | /blog/saudi-arabia-rhq-incentives-requirements-guide
node,589,en,article,Facilitating Sovereign Financial Procedures in Saudi Arabia | Motaded,node__body,body_value,10,/ZATCA | /about-Etimad-Platform | /cash-flows-in-saudi-arabia-financial-guide | /facilitating-sovereign-financial-procedures-saudi-arabia-guide | /foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /opening-bank-account-saudi-arabia-investors-guide-2026 | /saudi-arabia-rhq-incentives-requirements-guide | /setting-up-company-in-saudi-arabia | /value-added-tax-in-saudi-arabia | /why-invest-saudi-arabia-concise-guide-foreign-investors,/blog/ZATCA | /blog/about-Etimad-Platform | /blog/cash-flows-in-saudi-arabia-financial-guide | /blog/facilitating-sovereign-financial-procedures-saudi-arabia-guide | /blog/foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/saudi-arabia-rhq-incentives-requirements-guide | /blog/setting-up-company-in-saudi-arabia | /blog/value-added-tax-in-saudi-arabia | /blog/why-invest-saudi-arabia-concise-guide-foreign-investors
node,590,en,article,Instant License Issuance in Saudi Arabia | Motaded Saudi Arabia,node__body,body_value,10,/Articles-of-Association | /Articles-of-Association-in-Saudi-Arabia | /MISA-Investment-License | /about-Saudi-Post-SPL | /instant-license-issuance-saudi-arabia-guide | /invest-in-saudi-arabia-company-formation | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /professional-staff-saudi-arabia-management-guide | /saudi-national-address,/services/Articles-of-Association | /blog/Articles-of-Association-in-Saudi-Arabia | /blog/MISA-Investment-License | /blog/about-Saudi-Post-SPL | /blog/instant-license-issuance-saudi-arabia-guide | /blog/invest-in-saudi-arabia-company-formation | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/professional-staff-saudi-arabia-management-guide | /services/saudi-national-address
node,591,en,article,Business Etiquette and Meetings in Saudi Arabia 2026 | Motaded,node__body,body_value,9,/Articles-of-Association | /Articles-of-Association-in-Saudi-Arabia | /company-setup-services | /doing-business-guide-ksa | /foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /professional-staff-saudi-arabia-management-guide,/services/Articles-of-Association | /blog/Articles-of-Association-in-Saudi-Arabia | /blog/company-setup-services | /blog/doing-business-guide-ksa | /blog/foreign-direct-investment-ksa-regulations-comprehensive-guide-2026 | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/professional-staff-saudi-arabia-management-guide
node,592,en,article,Calculating Setup and Renewal Costs in Saudi Arabia 2026 | Motaded,node__body,body_value,2,/calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /why-invest-saudi-arabia-concise-guide-foreign-investors,/blog/calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /blog/why-invest-saudi-arabia-concise-guide-foreign-investors
node,593,en,article,Ejar Platform in Saudi Arabia 2026 | Real Estate Documentation Guide - Motaded,node__body,body_value,4,/branch-setup-in-saudi-arabia | /ejar-platform-saudi-arabia-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA,/blog/branch-setup-in-saudi-arabia | /blog/ejar-platform-saudi-arabia-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA
node,594,en,article,Saudi Freelance Regulations 2026 | Motaded Incubator & Ministerial Decree,node__body,body_value,2,/doing-business-guide-ksa | /saudi-freelance-regulations-guide,/blog/doing-business-guide-ksa | /blog/saudi-freelance-regulations-guide
node,595,en,article,Saudi Arabia Company Incorporation 2026 | Setup & Compliance Guide - Motaded,node__body,body_value,5,/Guide-to-Amending-the-MISA-Investment-License | /legal-consultant-in-saudi-arabia-investor-support-2026 | /saudi-arabia-company-incorporation | /saudi-arabia-company-incorporation-guide | /starting-a-business-in-saudi-arabia,/blog/Guide-to-Amending-the-MISA-Investment-License | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/saudi-arabia-company-incorporation | /blog/saudi-arabia-company-incorporation-guide | /blog/starting-a-business-in-saudi-arabia
node,596,en,article,Setting up company in Saudi Arabia 2026 | Statistics & Fees Guide - Motaded,node__body,body_value,5,/Starting-commercial-in-Saudi-Arabia | /business-setup | /business-setup-in-saudi-arabia | /home | /market-entry-strategy-in-KSA,/blog/Starting-commercial-in-Saudi-Arabia | /services/business-setup | /blog/business-setup-in-saudi-arabia | /services/home | /blog/market-entry-strategy-in-KSA
node,597,en,article,Starting a company in Saudi Arabia 2026 | Fees & Statistics Guide - Motaded,node__body,body_value,6,/business-setup | /business-setup-in-saudi-arabia | /cr | /home | /industrial-license-in-saudi-arabia | /legal-consultant-in-saudi-arabia-investor-support-2026,/services/business-setup | /blog/business-setup-in-saudi-arabia | /blog/cr | /services/home | /blog/industrial-license-in-saudi-arabia | /blog/legal-consultant-in-saudi-arabia-investor-support-2026
node,598,en,article,Company Set up in Saudi Arabia Strategy 2026 | Motaded’s Growth Guide,node__body,body_value,4,/business-setup | /business-setup-in-saudi-arabia | /company-set-up-in-saudi-arabia | /company-set-up-in-saudi-arabia-strategy,/services/business-setup | /blog/business-setup-in-saudi-arabia | /blog/company-set-up-in-saudi-arabia | /blog/company-set-up-in-saudi-arabia-strategy
node,599,en,article,Company Setup in Saudi Arabia 2026 | Compliance & Statistics Guide - Motaded,node__body,body_value,6,/company-set-up-in-saudi-arabia | /company-set-up-in-saudi-arabia-strategy | /company-setup-in-saudi-arabia-comprehensive-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /zakat | /zakat-and-tax-in-saudi-arabia,/blog/company-set-up-in-saudi-arabia | /blog/company-set-up-in-saudi-arabia-strategy | /blog/company-setup-in-saudi-arabia-comprehensive-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /services/zakat | /blog/zakat-and-tax-in-saudi-arabia
node,600,en,article,Business Visa in Saudi Arabia 2026 | Regulations & Statistics Guide - Motaded,node__body,body_value,3,/Guide-to-Company-Formation-in-Saudi-Arabia | /ZATCA | /professional-staff-saudi-arabia-management-guide,/blog/Guide-to-Company-Formation-in-Saudi-Arabia | /blog/ZATCA | /blog/professional-staff-saudi-arabia-management-guide
node,601,en,article,Role of Saudi Ministry of Foreign Affairs (MOFA) in Investment 2026 - Motaded,node__body,body_value,5,/business-setup | /business-setup-in-saudi-arabia | /business-setup-in-saudi-arabia-comprehensive-guide | /market-entry-strategy-in-KSA | /professional-staff-saudi-arabia-management-guide,/services/business-setup | /blog/business-setup-in-saudi-arabia | /blog/business-setup-in-saudi-arabia-comprehensive-guide | /blog/market-entry-strategy-in-KSA | /blog/professional-staff-saudi-arabia-management-guide
node,602,en,article,Invest in Saudi Arabia 2026 | Comprehensive Investment & Fees Guide - Motaded,node__body,body_value,6,/ZATCA | /business-setup | /business-setup-in-saudi-arabia | /business-setup-in-saudi-arabia-comprehensive-guide | /industrial-license-in-saudi-arabia | /professional-staff-saudi-arabia-management-guide,/blog/ZATCA | /services/business-setup | /blog/business-setup-in-saudi-arabia | /blog/business-setup-in-saudi-arabia-comprehensive-guide | /blog/industrial-license-in-saudi-arabia | /blog/professional-staff-saudi-arabia-management-guide
